index,LOCATION,SUBJECT,MEASURE,TIME,Value
2526,UKR,WHEAT,TONNE_HA,1996,2.545824766
16902,SAU,MAIZE,THND_TONNE,2018,103.7499561
14398,HTI,WHEAT,TONNE_HA,2009,0.0009
16993,IRN,MAIZE,THND_HA,2001,172.9999988
1168,ETH,WHEAT,TONNE_HA,2006,1.519863009
4144,PRY,RICE,THND_TONNE,1998,70.3
7892,EGY,RICE,THND_TONNE,2018,4269.796734
17580,BGD,MAIZE,THND_TONNE,2012,2178.0
8276,COL,RICE,THND_TONNE,2012,1314.984
3149,CHE,RICE,TONNE_HA,1990,0.0
15673,NZL,MAIZE,THND_HA,1997,17.5
880,CHL,WHEAT,TONNE_HA,2006,6.051723957
6747,THA,WHEAT,THND_HA,2020,1089.847477
9408,CHE,WHEAT,THND_HA,2006,91.0
7572,KAZ,RICE,THND_TONNE,2022,300.5405291
20127,CHE,SOYBEAN,TONNE_HA,2008,3.2
13439,ISR,RICE,TONNE_HA,2022,0.001006881
1467,IRN,WHEAT,TONNE_HA,2017,2.109157456
8154,HTI,WHEAT,THND_HA,1998,1.000000017
17628,AUS,SOYBEAN,THND_TONNE,2024,95.8997035
6537,USA,WHEAT,THND_TONNE,1990,74296.9584
12153,ISR,MAIZE,TONNE_HA,1992,13.16666698
452,TUR,WHEAT,TONNE_HA,2010,2.427989721
12518,VNM,SOYBEAN,THND_HA,2001,158.1000061
19036,AUS,SOYBEAN,THND_HA,1992,32.0
13608,NGA,SOYBEAN,THND_HA,2011,650.0
4137,PRY,RICE,THND_TONNE,1991,59.5
3039,BRICS,WHEAT,TONNE_HA,2023,3.690893726
16427,BRICS,SOYBEAN,THND_HA,2011,43774.635
4150,PRY,RICE,THND_TONNE,2004,95.76
17385,TUR,SOYBEAN,TONNE_HA,1997,1.333333373
14358,UKR,MAIZE,THND_TONNE,2005,7167.0
17074,PHL,SOYBEAN,THND_HA,2010,1.299999952
579,DZA,WHEAT,TONNE_HA,1993,0.810358584
18310,HTI,MAIZE,TONNE_HA,2022,0.728099962
6571,USA,WHEAT,THND_TONNE,2024,57876.43679
12024,USA,MAIZE,THND_HA,2007,35005.4255
7467,CHE,RICE,THND_HA,2025,0.0
17677,SDN,MAIZE,TONNE_HA,2001,0.575999975
15330,URY,SOYBEAN,THND_TONNE,2014,3340.0
867,CHL,WHEAT,TONNE_HA,1993,3.35189867
17023,ISR,MAIZE,THND_HA,1995,5.999999821
4157,PRY,RICE,THND_TONNE,2011,289.24
6349,KAZ,WHEAT,THND_TONNE,2018,13860.11592
14926,IND,MAIZE,THND_HA,2002,6635.000232
18450,SDN,MAIZE,THND_HA,2018,15.18143215
402,TUR,RICE,TONNE_HA,1996,3.054545403
4428,OECD,RICE,THND_HA,1997,5022.647554
10276,PRY,MAIZE,TONNE_HA,2015,6.044579506
3057,NZL,RICE,TONNE_HA,2006,0.0
10190,KAZ,SOYBEAN,TONNE_HA,2001,1.0
7060,PHL,RICE,THND_HA,2009,4405.000015
164,JPN,RICE,TONNE_HA,2010,4.760395577
16893,SAU,MAIZE,THND_TONNE,2009,161.0
10390,MYS,MAIZE,THND_HA,2021,13.72423377
12494,CHL,MAIZE,TONNE_HA,2013,10.61888123
11347,PRY,SOYBEAN,THND_HA,2009,2680.0
12212,BRA,SOYBEAN,THND_TONNE,2015,96806.45149
3317,IRN,WHEAT,THND_HA,1991,6557.999758
12118,KOR,SOYBEAN,TONNE_HA,1993,1.456460518
7865,EGY,RICE,THND_TONNE,1991,2379.1
15989,UKR,MAIZE,THND_HA,2025,4367.0276
12126,KOR,SOYBEAN,TONNE_HA,2001,1.501281643
6851,DZA,RICE,THND_HA,2016,1.00851133
1847,PRY,RICE,TONNE_HA,2001,2.533333302
18341,MYS,SOYBEAN,TONNE_HA,2017,0.343806918
1334,IDN,RICE,TONNE_HA,1992,2.954444647
8779,JPN,RICE,THND_HA,2021,1483.224397
19367,WLD,SOYBEAN,TONNE_HA,2004,2.232789998
17122,THA,MAIZE,THND_TONNE,2022,5193.469238
8945,BRICS,WHEAT,THND_HA,2010,82068.94614
11256,MOZ,SOYBEAN,TONNE_HA,1990,1.0
19207,URY,SOYBEAN,THND_HA,2019,1215.041765
6997,PAK,WHEAT,THND_HA,2018,9158.31885
706,BGD,RICE,TONNE_HA,2012,2.947263241
3491,ZAF,RICE,THND_TONNE,2025,2.334193492
4573,KOR,WHEAT,THND_TONNE,1998,4.781
16323,NZL,SOYBEAN,THND_TONNE,2015,0.0001
17104,THA,MAIZE,THND_TONNE,2004,4216.0
7706,ZAF,WHEAT,THND_HA,2012,521.000002
7054,PHL,RICE,THND_HA,2003,4094.000166
5580,NGA,WHEAT,THND_TONNE,2005,66.0
18004,NZL,SOYBEAN,THND_HA,2004,0.0
3151,CHE,RICE,TONNE_HA,1992,0.0
6617,DZA,WHEAT,THND_TONNE,1998,2280.0
4784,MOZ,RICE,THND_HA,1993,104.9999988
11991,ETH,SOYBEAN,TONNE_HA,2010,3.571428571
4022,SSA,RICE,THND_TONNE,2020,17036.49633
18334,MYS,SOYBEAN,TONNE_HA,2010,0.333333346
9266,SSA,WHEAT,THND_HA,2007,2161.353056
2607,URY,WHEAT,TONNE_HA,2005,2.948051929
17186,COL,SOYBEAN,TONNE_HA,2014,2.994908759
11630,PER,MAIZE,THND_HA,2009,373.0000152
9118,PRY,WHEAT,THND_TONNE,2003,715.0
11502,JPN,MAIZE,THND_HA,2025,0.059863164
9182,MEX,WHEAT,THND_TONNE,1995,3468.217
2429,THA,RICE,TONNE_HA,2007,2.015162945
246,KOR,RICE,TONNE_HA,2020,5.306412577
3815,ISR,RICE,THND_TONNE,2025,0.001068774
20398,OECD,MAIZE,THND_TONNE,2016,463136.764
18448,SDN,MAIZE,THND_HA,2016,14.64308128
9089,USA,RICE,THND_HA,2010,1464.96694
2262,ZAF,WHEAT,TONNE_HA,2020,3.364613376
10438,NOR,SOYBEAN,THND_HA,1997,0.0
835,CHL,RICE,TONNE_HA,1997,2.813229561
13256,VNM,SOYBEAN,TONNE_HA,2019,1.337184025
8624,MYS,WHEAT,THND_TONNE,2005,0.0009
11395,AUS,MAIZE,THND_HA,2021,67.73085686
1173,ETH,WHEAT,TONNE_HA,2011,2.029227495
18864,PRY,SOYBEAN,TONNE_HA,2000,2.600740741
6437,UKR,RICE,THND_HA,1998,20.70000005
18007,NZL,SOYBEAN,THND_HA,2007,0.0
12848,IRN,SOYBEAN,THND_TONNE,2007,200.0
15003,ISR,SOYBEAN,THND_HA,2007,0.0009
8102,CHN,WHEAT,THND_HA,2018,24070.42714
5289,EGY,WHEAT,THND_TONNE,2002,6625.0
16515,UKR,MAIZE,TONNE_HA,1991,3.589004755
8098,CHN,WHEAT,THND_HA,2014,24069.0
4951,DZA,RICE,THND_TONNE,2021,0.78794338
250,KOR,RICE,TONNE_HA,2024,5.51
13781,UKR,SOYBEAN,THND_HA,2004,245.0
7952,PER,WHEAT,THND_TONNE,2007,182.0
20365,EU28,SOYBEAN,THND_HA,2015,801.5998689
7334,ARG,WHEAT,THND_TONNE,2000,15960.0
2793,WLD,RICE,TONNE_HA,2015,3.054516399
14107,MOZ,MAIZE,TONNE_HA,2006,1.042488098
14094,MOZ,MAIZE,TONNE_HA,1993,0.633016646
7795,MYS,WHEAT,THND_HA,1993,1.000000017
19048,AUS,SOYBEAN,THND_HA,2004,26.0
3407,ETH,WHEAT,THND_TONNE,2013,4039.0
20434,OECD,SOYBEAN,THND_TONNE,2021,120466.7257
11291,MOZ,SOYBEAN,TONNE_HA,2025,0.000900486
18973,EGY,MAIZE,TONNE_HA,2001,7.837342262
8625,MYS,WHEAT,THND_TONNE,2006,0.0009
15256,URY,MAIZE,TONNE_HA,2012,4.266129017
7422,SAU,WHEAT,THND_HA,2016,0.090101103
8963,HTI,RICE,THND_TONNE,1992,83.7
1997,PHL,RICE,TONNE_HA,2007,2.503563166
4200,NGA,WHEAT,THND_HA,2018,35.10168858
16593,KOR,SOYBEAN,THND_HA,1997,99.862
20449,OECD,MAIZE,TONNE_HA,2004,8.219567736
11326,MOZ,SOYBEAN,THND_HA,2024,1.012887265
5629,RUS,WHEAT,THND_TONNE,2018,58380.51339
4002,SSA,RICE,THND_TONNE,2000,7303.285718
15097,CAN,SOYBEAN,THND_HA,1993,747.9
4753,CAN,RICE,THND_TONNE,1998,0.0
19563,COL,SOYBEAN,THND_TONNE,2020,74.25016011
16714,UKR,SOYBEAN,THND_TONNE,2010,1680.0
15442,IRN,MAIZE,THND_TONNE,2018,923.9161026
4196,NGA,WHEAT,THND_HA,2014,35.0
9635,PHL,WHEAT,THND_TONNE,2017,0.000908361
3681,NOR,WHEAT,THND_TONNE,1999,230.0
3019,BRICS,WHEAT,TONNE_HA,2003,2.670249696
4310,IDN,WHEAT,THND_HA,2020,0.98530784
7448,CHE,RICE,THND_HA,2006,0.0
13091,JPN,MAIZE,THND_TONNE,1998,0.23
14105,MOZ,MAIZE,TONNE_HA,2004,1.094083548
14617,CHE,MAIZE,THND_TONNE,2012,186.0
3985,OECD,RICE,THND_TONNE,2019,21731.53421
15825,JPN,SOYBEAN,TONNE_HA,2005,1.679104478
9205,MEX,WHEAT,THND_TONNE,2018,3783.586229
15230,SDN,SOYBEAN,TONNE_HA,2022,1.116402299
2569,URY,RICE,TONNE_HA,2003,4.149149418
4402,THA,WHEAT,THND_TONNE,2004,0.8
4277,MEX,RICE,THND_TONNE,2023,141.949191
3666,MOZ,WHEAT,THND_TONNE,2020,22.83603819
8412,URY,RICE,THND_HA,2009,160.2999996
20475,OECD,SOYBEAN,TONNE_HA,1999,2.472084594
2446,THA,RICE,TONNE_HA,2024,2.483527729
6821,TZA,RICE,THND_TONNE,2022,2057.784307
13845,NOR,MAIZE,TONNE_HA,1996,1.0
6520,EGY,RICE,THND_HA,2009,575.3999954
17492,VNM,MAIZE,THND_HA,1996,614.9999998
18076,AUS,SOYBEAN,TONNE_HA,2004,2.076923077
8959,BRICS,WHEAT,THND_HA,2024,81680.60624
3172,CHE,RICE,TONNE_HA,2013,0.0
1223,GHA,RICE,TONNE_HA,2025,1.862394144
14632,WLD,SOYBEAN,THND_HA,1996,61739.05387
12358,CHE,SOYBEAN,THND_TONNE,2017,3.882
544,DZA,RICE,TONNE_HA,1994,0.699999988
1204,GHA,RICE,TONNE_HA,2006,1.200000048
14274,IDN,MAIZE,THND_TONNE,1993,6460.0
8613,MYS,WHEAT,THND_TONNE,1994,0.0009
9257,SSA,WHEAT,THND_HA,1998,1418.652068
7242,JPN,WHEAT,THND_HA,2016,215.1681006
2637,VNM,RICE,TONNE_HA,1999,2.73579812
8761,JPN,RICE,THND_HA,2003,1665.0
17286,KOR,MAIZE,THND_TONNE,2006,64.623
1388,IDN,WHEAT,TONNE_HA,2010,0.0009
18638,TUR,SOYBEAN,THND_HA,1990,81.0
19268,PER,SOYBEAN,THND_HA,2008,2.200000048
877,CHL,WHEAT,TONNE_HA,2003,4.576190472
10721,MYS,SOYBEAN,THND_TONNE,1995,0.001
8388,WLD,WHEAT,THND_TONNE,2021,760148.1907
98,CAN,RICE,TONNE_HA,2016,0.0
11575,THA,SOYBEAN,TONNE_HA,1990,1.299813387
4379,URY,WHEAT,THND_TONNE,2017,912.5845702
11957,PAK,MAIZE,TONNE_HA,2012,4.306224346
2803,WLD,RICE,TONNE_HA,2025,3.482782233
11189,EGY,MAIZE,THND_TONNE,1995,4535.0
3908,PRY,RICE,THND_HA,2010,61.4999983
10763,BRA,SOYBEAN,THND_HA,2001,13985.099
7688,ZAF,WHEAT,THND_HA,1994,1048.000027
14782,PHL,MAIZE,THND_TONNE,2002,4313.0
6496,SDN,WHEAT,THND_TONNE,2021,491.6569046
19162,IDN,SOYBEAN,THND_TONNE,2010,910.0
8447,IDN,RICE,THND_TONNE,2008,38125.968
20149,TUR,MAIZE,TONNE_HA,1994,3.814433098
8075,CHN,WHEAT,THND_HA,1991,30948.0
13161,GHA,SOYBEAN,TONNE_HA,1996,1.0
6964,UKR,RICE,THND_TONNE,2021,50.32559183
6479,SDN,WHEAT,THND_TONNE,2004,435.0
4711,CHN,RICE,THND_TONNE,1992,125698.5
17748,RUS,MAIZE,THND_HA,2000,798.0
13836,IND,MAIZE,TONNE_HA,2023,2.883622601
12476,CHL,MAIZE,TONNE_HA,1995,9.057692528
989,COL,RICE,TONNE_HA,2007,3.333401203
19518,CHN,SOYBEAN,TONNE_HA,2011,1.8361009
2682,VNM,WHEAT,TONNE_HA,2008,0.0009
15041,BGD,MAIZE,TONNE_HA,2009,6.9296875
2508,UKR,RICE,TONNE_HA,2014,3.328460932
14142,EGY,SOYBEAN,THND_HA,2005,13.0
9702,CAN,WHEAT,THND_TONNE,2012,27205.2
4314,IDN,WHEAT,THND_HA,2024,0.992984248
16360,EGY,SOYBEAN,THND_TONNE,2016,41.54252892
14724,ZAF,MAIZE,TONNE_HA,2016,3.249998221
5356,PHL,WHEAT,THND_HA,1997,1.000000017
6639,DZA,WHEAT,THND_TONNE,2020,2658.443931
5972,SDN,WHEAT,THND_HA,2001,115.9999987
9436,BRICS,WHEAT,THND_TONNE,1998,207227.547
3734,IRN,RICE,THND_TONNE,2016,1742.153669
15365,AUS,MAIZE,THND_TONNE,2013,388.8219297
11196,EGY,MAIZE,THND_TONNE,2002,6357.0
12313,CAN,MAIZE,THND_HA,2008,1172.9
7787,BRICS,RICE,THND_HA,2021,75655.78871
19057,AUS,SOYBEAN,THND_HA,2013,31.0
13187,GHA,SOYBEAN,TONNE_HA,2022,1.124542518
19289,MOZ,MAIZE,THND_HA,1993,841.999975
10949,SAU,SOYBEAN,THND_TONNE,2007,0.0009
1876,PRY,WHEAT,TONNE_HA,1994,1.215116262
15540,VNM,SOYBEAN,THND_TONNE,2008,268.0
5262,PER,RICE,THND_TONNE,2011,1784.66
8446,IDN,RICE,THND_TONNE,2007,36123.476
15370,AUS,MAIZE,THND_TONNE,2018,402.1125447
12703,BRA,MAIZE,TONNE_HA,2006,3.38233244
11163,MEX,SOYBEAN,THND_HA,2005,96.06121
5159,IND,RICE,THND_TONNE,2016,112107.517
18729,SAU,SOYBEAN,TONNE_HA,2009,1.0
16039,ISR,WHEAT,TONNE_HA,2003,2.67142868
759,BRA,RICE,TONNE_HA,1993,1.537312385
5481,NZL,WHEAT,THND_TONNE,2014,425.2
654,ARG,WHEAT,TONNE_HA,1996,2.241408451
18148,VNM,MAIZE,THND_TONNE,2004,3430.9
5812,USA,WHEAT,THND_HA,2021,17653.9627
5288,EGY,WHEAT,THND_TONNE,2001,6255.0
2892,SSA,WHEAT,TONNE_HA,2011,1.979814362
19258,PER,SOYBEAN,THND_HA,1998,1.94599998
5636,RUS,WHEAT,THND_TONNE,2025,60322.15818
9612,PHL,WHEAT,THND_TONNE,1994,0.0009
3044,NZL,RICE,TONNE_HA,1993,0.0
18771,MEX,SOYBEAN,TONNE_HA,2015,1.920317172
10783,BRA,SOYBEAN,THND_HA,2021,37093.81014
8520,AUS,RICE,THND_HA,2009,18.931
17025,ISR,MAIZE,THND_HA,1997,7.0
8445,IDN,RICE,THND_TONNE,2006,34415.496
16676,NZL,MAIZE,TONNE_HA,2008,11.03274886
7318,COL,WHEAT,THND_HA,2020,20.17234136
6159,PAK,RICE,THND_HA,2008,2962.000007
13515,CAN,MAIZE,THND_TONNE,1990,7066.6
16787,SDN,SOYBEAN,THND_TONNE,2011,0.0009
12569,GHA,MAIZE,THND_HA,2016,651.9938138
6022,CAN,RICE,THND_HA,2015,0.0
5092,THA,RICE,THND_TONNE,2021,23976.79582
13569,CHN,MAIZE,THND_TONNE,2008,165916.992
11211,EGY,MAIZE,THND_TONNE,2017,6085.614877
11221,IDN,MAIZE,TONNE_HA,1991,2.150567293
18742,SAU,SOYBEAN,TONNE_HA,2022,0.000926716
20228,EU28,MAIZE,THND_TONNE,2005,65002.6
16455,MOZ,MAIZE,THND_TONNE,2003,1247.9
1131,ETH,RICE,TONNE_HA,2005,1.200000048
11210,EGY,MAIZE,THND_TONNE,2016,5980.957615
11137,NOR,SOYBEAN,TONNE_HA,2015,0.0
3659,MOZ,WHEAT,THND_TONNE,2013,19.889
3326,IRN,WHEAT,THND_HA,2000,5100.000151
9465,KAZ,RICE,THND_HA,1991,118.0000003
18724,SAU,SOYBEAN,TONNE_HA,2004,1.0
2663,VNM,RICE,TONNE_HA,2025,4.600058866
19720,ISR,MAIZE,THND_TONNE,1997,7.0
5378,PHL,WHEAT,THND_HA,2019,0.974650969
10012,BRA,WHEAT,THND_TONNE,2003,6153.5
9554,CHL,WHEAT,THND_TONNE,2008,1238.0
14538,THA,SOYBEAN,THND_TONNE,2005,220.0
5533,ETH,RICE,THND_TONNE,1994,0.0009
11673,CHE,MAIZE,TONNE_HA,2016,9.736842105
4,AUS,RICE,TONNE_HA,1994,8.537815126
4152,PRY,RICE,THND_TONNE,2006,93.59
15348,AUS,MAIZE,THND_TONNE,1996,271.8
1927,PER,RICE,TONNE_HA,2009,5.027226925
16477,MOZ,MAIZE,THND_TONNE,2025,2514.710084
14061,CHE,MAIZE,THND_HA,1996,23.0
17665,URY,MAIZE,THND_TONNE,2025,609.0253019
10379,MYS,MAIZE,THND_HA,2010,27.00000083
2880,SSA,WHEAT,TONNE_HA,1999,1.50246646
5839,NOR,WHEAT,THND_HA,2012,88.0
3381,EU28,RICE,THND_TONNE,2023,1734.811255
13562,CHN,MAIZE,THND_TONNE,2001,114090.0
9494,KAZ,RICE,THND_HA,2020,100.4819523
15257,URY,MAIZE,TONNE_HA,2013,5.680327892
4957,ISR,WHEAT,THND_TONNE,1991,180.0
13028,BGD,SOYBEAN,THND_TONNE,2007,58.0
17403,TUR,SOYBEAN,TONNE_HA,2015,3.599999905
18319,MYS,SOYBEAN,TONNE_HA,1995,0.333333346
11305,MOZ,SOYBEAN,THND_HA,2003,0.0009
5720,TZA,RICE,THND_HA,2001,405.9000158
14127,EGY,SOYBEAN,THND_HA,1990,42.31800079
4620,NOR,RICE,THND_HA,2009,0.0
942,CHN,WHEAT,TONNE_HA,1996,3.734051535
19539,COL,SOYBEAN,THND_TONNE,1996,90.29699707
3235,EU28,RICE,TONNE_HA,2008,3.755206199
3257,EU28,WHEAT,TONNE_HA,1999,4.968262637
17941,SAU,SOYBEAN,THND_HA,2013,0.0009
17731,PER,SOYBEAN,TONNE_HA,2019,2.276662761
8368,WLD,WHEAT,THND_TONNE,2001,588485.3937
8627,MYS,WHEAT,THND_TONNE,2008,0.0009
19788,DZA,MAIZE,THND_HA,1993,1.000000017
308,MEX,RICE,TONNE_HA,2010,3.415105425
1565,MYS,RICE,TONNE_HA,2007,2.264347076
12156,ISR,MAIZE,TONNE_HA,1995,10.66666698
6727,THA,WHEAT,THND_HA,2000,888.8889042
2135,SAU,RICE,TONNE_HA,2001,0.0009
15326,URY,SOYBEAN,THND_TONNE,2010,1830.0
10861,SSA,SOYBEAN,THND_HA,1991,746.3705971
19331,HTI,SOYBEAN,THND_HA,1999,0.0009
14981,BRA,MAIZE,THND_TONNE,2021,92986.34929
13169,GHA,SOYBEAN,TONNE_HA,2004,1.0
15017,ISR,SOYBEAN,THND_HA,2021,0.000922392
3874,BGD,RICE,THND_HA,2012,11473.00028
18021,NZL,SOYBEAN,THND_HA,2021,0.0
7393,VNM,RICE,THND_TONNE,2023,33622.98015
2276,SDN,RICE,TONNE_HA,1998,0.4375
7072,PHL,RICE,THND_HA,2021,4553.229756
12817,ZAF,MAIZE,THND_HA,2012,3140.999908
16017,ZMB,MAIZE,TONNE_HA,2017,2.887556245
13524,CAN,MAIZE,THND_TONNE,1999,9161.3
18062,AUS,SOYBEAN,TONNE_HA,1990,1.55
18840,UKR,SOYBEAN,TONNE_HA,2012,1.706798867
19415,PHL,MAIZE,THND_HA,2016,2562.384234
2623,URY,WHEAT,TONNE_HA,2021,3.305029717
5918,BGD,WHEAT,THND_HA,2019,482.8032933
12764,PER,MAIZE,THND_TONNE,1995,715.0
8534,AUS,RICE,THND_HA,2023,85.3949444
19715,ISR,MAIZE,THND_TONNE,1992,79.0
231,KOR,RICE,TONNE_HA,2005,4.867087128
8371,WLD,WHEAT,THND_TONNE,2004,629467.831
13972,NZL,SOYBEAN,TONNE_HA,2015,0.0
737,BGD,WHEAT,TONNE_HA,2007,1.847117782
2838,SSA,RICE,TONNE_HA,1993,1.083277853
14712,ZAF,MAIZE,TONNE_HA,2004,3.03058672
8216,CAN,WHEAT,THND_HA,2024,10459.51586
16619,KOR,SOYBEAN,THND_HA,2023,56.666
15944,NGA,MAIZE,TONNE_HA,2016,2.565467441
15203,SDN,SOYBEAN,TONNE_HA,1995,1.0
8301,HTI,RICE,THND_HA,2001,51.19999927
5705,VNM,WHEAT,THND_TONNE,2022,0.000972024
18131,JPN,MAIZE,TONNE_HA,2023,2.764870402
9513,COL,RICE,THND_HA,2003,519.8000076
5935,SSA,WHEAT,THND_TONNE,2000,2342.9529
10187,KAZ,SOYBEAN,TONNE_HA,1998,1.333333333
6495,SDN,WHEAT,THND_TONNE,2020,479.3830093
755,BGD,WHEAT,TONNE_HA,2025,3.275047721
16736,TZA,MAIZE,TONNE_HA,1996,1.617861509
19961,GHA,MAIZE,THND_TONNE,2022,1965.103131
8119,SDN,RICE,THND_HA,1999,9.200000228
19239,SDN,MAIZE,THND_TONNE,2015,15.0
8992,HTI,RICE,THND_TONNE,2021,79.57818706
17940,SAU,SOYBEAN,THND_HA,2012,0.0009
17063,PHL,SOYBEAN,THND_HA,1999,0.773999989
13693,USA,SOYBEAN,TONNE_HA,2024,3.409824325
6200,ISR,RICE,THND_HA,2013,1.000000017
16469,MOZ,MAIZE,THND_TONNE,2017,1977.864195
69,AUS,WHEAT,TONNE_HA,2023,1.91149436
5367,PHL,WHEAT,THND_HA,2008,1.000000017
8084,CHN,WHEAT,THND_HA,2000,26653.0
5682,VNM,WHEAT,THND_TONNE,1999,0.0009
19744,ISR,MAIZE,THND_TONNE,2021,9.022449415
20525,OECD,MAIZE,THND_HA,2016,52334.87731
13362,MEX,MAIZE,THND_HA,2017,7368.343797
1680,MOZ,WHEAT,TONNE_HA,2014,1.0
7557,KAZ,RICE,THND_TONNE,2007,196.3647969
8569,THA,RICE,THND_HA,2022,9929.559305
9661,MEX,WHEAT,THND_HA,2007,691.67914
5961,SDN,WHEAT,THND_HA,1990,299.000011
2603,URY,WHEAT,TONNE_HA,2001,1.15199995
18846,UKR,SOYBEAN,TONNE_HA,2018,2.226538756
13867,NOR,MAIZE,TONNE_HA,2018,1.0
7868,EGY,RICE,THND_TONNE,1994,3161.6
19000,USA,SOYBEAN,THND_TONNE,1992,59603.04
5413,RUS,RICE,THND_HA,2018,210.556623
13733,ETH,SOYBEAN,THND_HA,1992,6.800000191
12697,BRA,MAIZE,TONNE_HA,2000,2.718248775
16788,SDN,SOYBEAN,THND_TONNE,2012,0.0009
12422,TUR,MAIZE,THND_TONNE,2009,4250.0
15648,TUR,MAIZE,THND_HA,2008,595.0000058
11283,MOZ,SOYBEAN,TONNE_HA,2017,0.000899339
10918,COL,MAIZE,THND_HA,2012,542.0000033
8669,OECD,WHEAT,THND_TONNE,2019,295906.567
19886,BGD,MAIZE,THND_HA,2019,384.7611574
2283,SDN,RICE,TONNE_HA,2005,3.417105198
3732,IRN,RICE,THND_TONNE,2014,1449.0
9045,PER,RICE,THND_HA,2002,316.7999907
16582,IDN,SOYBEAN,TONNE_HA,2022,1.695073063
19697,CHL,SOYBEAN,TONNE_HA,2010,1.0
8943,BRICS,WHEAT,THND_HA,2008,81400.7134
19989,BRICS,SOYBEAN,TONNE_HA,2014,2.192064664
18266,JPN,SOYBEAN,THND_TONNE,2014,231.8
20306,EU28,MAIZE,TONNE_HA,2020,7.335971434
17303,KOR,MAIZE,THND_TONNE,2023,89.26155556
6620,DZA,WHEAT,THND_TONNE,2001,2039.0
16889,SAU,MAIZE,THND_TONNE,2005,91.0
5127,MOZ,WHEAT,THND_HA,2020,19.88962795
9327,NZL,RICE,THND_HA,1997,0.0
17064,PHL,SOYBEAN,THND_HA,2000,0.736000001
12756,SAU,MAIZE,THND_HA,2023,17.55756786
1545,KAZ,WHEAT,TONNE_HA,2023,1.242066628
739,BGD,WHEAT,TONNE_HA,2009,2.151545763
11572,SAU,MAIZE,TONNE_HA,2023,6.472405545
10875,SSA,SOYBEAN,THND_HA,2005,1044.147791
1674,MOZ,WHEAT,TONNE_HA,2008,1.0
2567,URY,RICE,TONNE_HA,2001,4.691867352
13313,ZMB,SOYBEAN,TONNE_HA,2004,1.2
6984,PAK,WHEAT,THND_HA,2005,8358.000323
6795,TZA,RICE,THND_TONNE,1996,477.0
11134,NOR,SOYBEAN,TONNE_HA,2012,0.0
3518,UKR,WHEAT,THND_HA,2016,6699.724971
14077,CHE,MAIZE,THND_HA,2012,19.0
10546,BRICS,SOYBEAN,THND_TONNE,1997,46751.636
4732,CHN,RICE,THND_TONNE,2013,139474.224
12679,BGD,SOYBEAN,TONNE_HA,2018,2.003619922
773,BRA,RICE,TONNE_HA,2007,2.601693672
865,CHL,WHEAT,TONNE_HA,1991,3.40987134
8521,AUS,RICE,THND_HA,2010,75.783
5200,ZAF,RICE,THND_HA,2021,1.001849359
18362,PAK,SOYBEAN,TONNE_HA,2002,1.125
641,ARG,RICE,TONNE_HA,2019,4.873882897
18,AUS,RICE,TONNE_HA,2008,8.460939672
16022,ZMB,MAIZE,TONNE_HA,2022,3.266205166
11089,USA,MAIZE,THND_TONNE,2003,256915.828
3203,CHE,WHEAT,TONNE_HA,2008,6.123595506
7288,COL,WHEAT,THND_HA,1990,56.99999981
12501,CHL,MAIZE,TONNE_HA,2020,11.95759191
5204,ZAF,RICE,THND_HA,2025,0.99825861
9057,PER,RICE,THND_HA,2014,383.8000023
13708,MOZ,SOYBEAN,THND_TONNE,2003,0.0009
11177,MEX,SOYBEAN,THND_HA,2019,215.0
20138,CHE,SOYBEAN,TONNE_HA,2019,2.512621359
18670,TUR,SOYBEAN,THND_HA,2022,47.25618204
6923,URY,WHEAT,THND_HA,2016,296.6420201
3840,CHL,RICE,THND_TONNE,2014,90.78770313
17375,ZAF,MAIZE,THND_TONNE,2023,13727.65475
11998,ETH,SOYBEAN,TONNE_HA,2017,3.57093072
11197,EGY,MAIZE,THND_TONNE,2003,6530.0
9154,UKR,WHEAT,THND_TONNE,2003,3600.0
13968,NZL,SOYBEAN,TONNE_HA,2011,0.0
17752,RUS,MAIZE,THND_HA,2004,877.0
12921,THA,MAIZE,THND_HA,2008,1043.000037
6665,SDN,RICE,THND_TONNE,2010,24.997
3240,EU28,RICE,TONNE_HA,2013,4.038321777
19310,MOZ,MAIZE,THND_HA,2014,1650.000036
3309,WLD,RICE,THND_TONNE,2019,524697.2987
10358,MEX,SOYBEAN,THND_TONNE,2025,464.6729496
363,NZL,WHEAT,TONNE_HA,1993,5.432485895
3723,IRN,RICE,THND_TONNE,2005,1724.184
11017,MEX,MAIZE,TONNE_HA,2003,2.752512472
15105,CAN,SOYBEAN,THND_HA,2001,1068.9
7670,GHA,WHEAT,THND_HA,2012,1.000000017
11789,CHN,SOYBEAN,THND_TONNE,2024,13681.31491
4726,CHN,RICE,THND_TONNE,2007,127433.288
8738,KOR,RICE,THND_TONNE,2016,4006.843746
2940,OECD,WHEAT,TONNE_HA,1996,3.123020997
471,USA,RICE,TONNE_HA,1993,4.301206606
1641,MOZ,RICE,TONNE_HA,2011,0.758056104
19338,HTI,SOYBEAN,THND_HA,2006,0.0009
18528,ZMB,MAIZE,THND_TONNE,2024,4115.741897
19172,IDN,SOYBEAN,THND_TONNE,2020,1353.769325
14647,WLD,SOYBEAN,THND_HA,2011,104719.8281
1172,ETH,WHEAT,TONNE_HA,2010,1.839021206
16290,NZL,SOYBEAN,THND_TONNE,1982,0.0001
